Epoch: 142, Train Loss: 0.033, Val Loss: 0.726, Train Acc: 1.000 Test Acc: 0.790 Val Acc: 0.762
Epoch: 143, Train Loss: 0.040, Val Loss: 0.718, Train Acc: 1.000 Test Acc: 0.792 Val Acc: 0.768
Epoch: 144, Train Loss: 0.042, Val Loss: 0.711, Train Acc: 1.000 Test Acc: 0.795 Val Acc: 0.768
Epoch: 145, Train Loss: 0.038, Val Loss: 0.705, Train Acc: 1.000 Test Acc: 0.799 Val Acc: 0.764
Epoch: 146, Train Loss: 0.041, Val Loss: 0.701, Train Acc: 1.000 Test Acc: 0.804 Val Acc: 0.770
Epoch: 147, Train Loss: 0.026, Val Loss: 0.697, Train Acc: 1.000 Test Acc: 0.809 Val Acc: 0.774
Epoch: 148, Train Loss: 0.045, Val Loss: 0.698, Train Acc: 1.000 Test Acc: 0.810 Val Acc: 0.774
Epoch: 149, Train Loss: 0.048, Val Loss: 0.699, Train Acc: 1.000 Test Acc: 0.807 Val Acc: 0.772
Epoch: 150, Train Loss: 0.041, Val Loss: 0.701, Train Acc: 1.000 Test Acc: 0.809 Val Acc: 0.768
Epoch: 151, Train Loss: 0.031, Val Loss: 0.704, Train Acc: 1.000 Test Acc: 0.806 Val Acc: 0.770
Epoch: 152, Train Loss: 0.033, Val Loss: 0.707, Train Acc: 1.000 Test Acc: 0.805 Val Acc: 0.770
Epoch: 153, Train Loss: 0.022, Val Loss: 0.709, Train Acc: 1.000 Test Acc: 0.805 Val Acc: 0.772
Epoch: 154, Train Loss: 0.027, Val Loss: 0.712, Train Acc: 1.000 Test Acc: 0.804 Val Acc: 0.772
Epoch: 155, Train Loss: 0.034, Val Loss: 0.717, Train Acc: 1.000 Test Acc: 0.806 Val Acc: 0.772
Epoch: 156, Train Loss: 0.020, Val Loss: 0.720, Train Acc: 1.000 Test Acc: 0.807 Val Acc: 0.772
Epoch: 157, Train Loss: 0.041, Val Loss: 0.722, Train Acc: 1.000 Test Acc: 0.804 Val Acc: 0.772
Epoch: 158, Train Loss: 0.023, Val Loss: 0.723, Train Acc: 1.000 Test Acc: 0.805 Val Acc: 0.772
Epoch: 159, Train Loss: 0.041, Val Loss: 0.723, Train Acc: 1.000 Test Acc: 0.803 Val Acc: 0.772
Epoch: 160, Train Loss: 0.020, Val Loss: 0.723, Train Acc: 1.000 Test Acc: 0.803 Val Acc: 0.770
Epoch: 161, Train Loss: 0.028, Val Loss: 0.722, Train Acc: 1.000 Test Acc: 0.805 Val Acc: 0.774
Epoch: 162, Train Loss: 0.042, Val Loss: 0.723, Train Acc: 1.000 Test Acc: 0.804 Val Acc: 0.770
Epoch: 163, Train Loss: 0.031, Val Loss: 0.723, Train Acc: 1.000 Test Acc: 0.803 Val Acc: 0.770
Epoch: 164, Train Loss: 0.021, Val Loss: 0.722, Train Acc: 1.000 Test Acc: 0.799 Val Acc: 0.770
Epoch: 165, Train Loss: 0.040, Val Loss: 0.723, Train Acc: 1.000 Test Acc: 0.802 Val Acc: 0.766
Epoch: 166, Train Loss: 0.028, Val Loss: 0.726, Train Acc: 1.000 Test Acc: 0.799 Val Acc: 0.766
Epoch: 167, Train Loss: 0.035, Val Loss: 0.729, Train Acc: 1.000 Test Acc: 0.798 Val Acc: 0.768
Epoch: 168, Train Loss: 0.038, Val Loss: 0.731, Train Acc: 1.000 Test Acc: 0.799 Val Acc: 0.768
Epoch: 169, Train Loss: 0.035, Val Loss: 0.733, Train Acc: 1.000 Test Acc: 0.798 Val Acc: 0.762
Epoch: 170, Train Loss: 0.047, Val Loss: 0.732, Train Acc: 1.000 Test Acc: 0.803 Val Acc: 0.764
